yearID,playerID,POS,lgID,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR,awardID,Training_Validation
2021,wachami01,P,AL,29,23,374,7,8,0,2,0,0,0,0,0,,Training
2022,wachami01,P,AL,23,23,382,8,13,0,0,0,0,0,0,0,,Training
2023,wachami01,P,NL,24,24,403,3,5,0,1,0,0,0,0,0,,Validation
2014,wadats01,P,NL,13,13,208,4,8,0,0,0,0,0,0,0,,Training
2015,wadats01,P,NL,8,7,97,1,2,0,0,0,0,0,0,0,,Training
2020,waddebr01,P,NL,2,0,10,0,0,0,0,0,0,0,0,0,,Training
2021,waddebr01,P,AL,5,0,15,0,0,0,0,0,0,0,0,0,,Training
2021,waddebr01,P,NL,4,0,13,0,0,0,0,0,0,0,0,0,,Training
2021,wadeko01,P,AL,7,0,37,2,0,0,0,0,0,0,0,0,,Training
2019,wadela01,OF,AL,24,14,403,23,2,0,1,0,0,0,0,0,,Training
2019,wadela01,1B,AL,1,1,27,4,0,0,0,0,0,0,0,0,,Training
2020,wadela01,OF,AL,8,8,180,10,1,1,0,0,0,0,0,0,,Training
2020,wadela01,1B,AL,4,3,84,19,0,0,0,0,0,0,0,0,,Training
2021,wadela01,OF,NL,80,59,1629,108,2,1,0,0,0,0,0,0,,Training
2021,wadela01,1B,NL,31,24,573,155,16,4,12,0,0,0,0,0,,Training
2022,wadela01,1B,NL,22,18,462,151,13,3,19,0,0,0,0,0,,Training
2022,wadela01,OF,NL,45,35,841,49,2,0,1,0,0,0,0,0,,Training
2023,wadela01,1B,NL,116,104,2663,868,70,10,84,0,0,0,0,0,,Validation
2023,wadela01,OF,NL,23,10,336,20,0,0,0,0,0,0,0,0,,Validation
2017,wadety01,SS,AL,7,1,60,3,3,0,0,0,0,0,0,0,,Training
2017,wadety01,2B,AL,15,11,294,21,17,1,6,0,0,0,0,0,,Training
2017,wadety01,OF,AL,7,2,78,3,0,2,0,0,0,0,0,0,,Training
2018,wadety01,SS,AL,2,1,30,0,3,0,0,0,0,0,0,0,,Training
2018,wadety01,OF,AL,7,1,66,4,0,0,0,0,0,0,0,0,,Training
2018,wadety01,3B,AL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2018,wadety01,2B,AL,26,13,407,21,28,1,8,0,0,0,0,0,,Training
2019,wadety01,SS,AL,4,3,60,0,2,0,0,0,0,0,0,0,,Training
2019,wadety01,2B,AL,18,13,366,24,40,1,10,0,0,0,0,0,,Training
2019,wadety01,OF,AL,18,10,294,18,1,0,0,0,0,0,0,0,,Training
2019,wadety01,3B,AL,5,2,95,5,5,0,0,0,0,0,0,0,,Training
2020,wadety01,SS,AL,22,16,426,23,24,0,3,0,0,0,0,0,,Training
2020,wadety01,2B,AL,31,13,381,21,36,1,7,0,0,0,0,0,,Training
2021,wadety01,2B,AL,19,6,190,21,17,2,7,0,0,0,0,0,,Training
2021,wadety01,OF,AL,25,6,277,22,1,0,0,0,0,0,0,0,,Training
2021,wadety01,3B,AL,27,9,323,9,22,2,3,0,0,0,0,0,,Training
2021,wadety01,SS,AL,31,14,418,15,31,0,3,0,0,0,0,0,,Training
2022,wadety01,OF,AL,14,7,211,11,0,0,0,0,0,0,0,0,,Training
2022,wadety01,2B,AL,31,23,576,43,47,2,9,0,0,0,0,0,,Training
2022,wadety01,SS,AL,19,9,266,12,32,1,8,0,0,0,0,0,,Training
2022,wadety01,3B,AL,12,9,240,5,24,2,3,0,0,0,0,0,,Training
2023,wadety01,OF,AL,6,1,75,2,0,0,0,0,0,0,0,0,,Validation
2023,wadety01,3B,AL,3,0,15,0,2,0,0,0,0,0,0,0,,Validation
2023,wadety01,SS,AL,17,13,330,14,39,1,5,0,0,0,0,0,,Validation
2013,wagnene01,P,AL,36,0,114,0,7,0,2,0,0,0,0,0,,Training
2014,wagnene01,P,AL,10,0,30,0,2,0,0,0,0,0,0,0,,Training
2015,wagnety01,P,NL,3,3,41,1,2,0,0,0,0,0,0,0,,Training
2016,wagnety01,P,NL,3,0,30,1,2,0,0,0,0,0,0,0,,Training
2019,wagueja01,P,AL,16,13,234,2,5,0,0,0,0,0,0,0,,Training
2020,wagueja01,P,AL,11,0,53,2,1,0,0,0,0,0,0,0,,Training
2017,wahlbo01,P,AL,7,0,23,1,0,0,0,0,0,0,0,0,,Training
2018,wahlbo01,P,NL,7,0,16,0,0,0,0,0,0,0,0,0,,Training
2020,wahlbo01,P,NL,3,0,7,0,1,0,0,0,0,0,0,0,,Training
2013,wainwad01,P,NL,34,34,725,25,36,0,6,0,0,0,0,0,Gold Glove,Training
2014,wainwad01,P,NL,32,32,681,20,30,1,2,0,0,0,0,0,,Training
2015,wainwad01,P,NL,7,4,84,4,3,0,0,0,0,0,0,0,,Training
2016,wainwad01,P,NL,33,33,596,19,22,0,1,0,0,0,0,0,,Training
2017,wainwad01,P,NL,24,23,370,19,18,0,4,0,0,0,0,0,,Training
2018,wainwad01,P,NL,8,8,121,1,7,1,0,0,0,0,0,0,,Training
2019,wainwad01,P,NL,31,31,515,15,17,0,1,0,0,0,0,0,,Training
2020,wainwad01,P,NL,10,10,197,2,8,0,0,0,0,0,0,0,,Training
2021,wainwad01,P,NL,32,32,619,19,16,2,2,0,0,0,0,0,,Training
2022,wainwad01,P,NL,32,32,575,18,16,0,0,0,0,0,0,0,,Training
2023,wainwad01,P,NL,21,21,303,8,11,0,1,0,0,0,0,0,,Validation
2022,waiteco01,P,NL,7,0,17,0,0,0,0,0,0,0,0,0,,Training
2023,waiteco01,P,NL,3,0,7,0,0,0,0,0,0,0,0,0,,Validation
2013,waldejo01,P,NL,50,0,141,0,4,2,0,0,0,0,0,0,,Training
2014,waldejo01,P,NL,58,0,150,4,3,0,0,0,0,0,0,0,,Training
2015,waldejo01,P,NL,12,0,31,0,0,0,0,0,0,0,0,0,,Training
2018,waldema01,P,AL,8,0,44,2,3,0,1,0,0,0,0,0,,Training
2019,waldema01,P,AL,70,0,234,5,5,1,0,0,0,0,0,0,,Training
2020,waldema01,P,AL,15,0,40,0,1,0,0,0,0,0,0,0,,Training
2022,waldike01,P,AL,7,7,104,1,2,0,1,0,0,0,0,0,,Training
2023,waldike01,P,AL,35,22,423,3,10,4,0,0,0,0,0,0,,Validation
2018,waldimi01,3B,NL,7,2,72,3,3,0,0,0,0,0,0,0,,Training
2016,waldrky02,OF,NL,4,2,52,4,0,0,0,0,0,0,0,0,,Training
2023,waldrma01,P,NL,8,6,124,2,5,0,0,0,0,0,0,0,,Validation
2014,walkech02,1B,AL,6,6,147,45,2,1,5,0,0,0,0,0,,Training
2015,walkech02,1B,AL,2,0,12,7,0,0,1,0,0,0,0,0,,Training
2017,walkech02,1B,NL,1,1,27,11,0,1,2,0,0,0,0,0,,Training
2018,walkech02,1B,NL,7,3,99,38,2,0,3,0,0,0,0,0,,Training
2018,walkech02,OF,NL,1,1,27,1,0,0,0,0,0,0,0,0,,Training
2019,walkech02,1B,NL,142,132,3537,1042,139,11,95,0,0,0,0,0,,Training
2020,walkech02,1B,NL,43,42,1099,268,28,3,40,0,0,0,0,0,,Training
2021,walkech02,1B,NL,107,99,2598,744,66,6,64,0,0,0,0,0,,Training
2022,walkech02,1B,NL,150,146,3876,1109,78,5,106,0,0,0,0,0,Gold Glove,Training
2023,walkech02,1B,NL,152,150,3928,1075,77,2,106,0,0,0,0,0,Gold Glove,Validation
2019,walkeje02,P,NL,6,0,28,0,1,0,0,0,0,0,0,0,,Training
2023,walkejo02,OF,NL,112,108,2771,188,8,5,0,0,0,0,0,0,,Validation
2023,walkejo03,P,NL,14,0,30,0,0,1,0,0,0,0,0,0,,Validation
2013,walkene01,2B,NL,132,125,3432,256,397,7,88,0,0,0,0,0,,Training
2014,walkene01,2B,NL,135,132,3527,251,374,5,87,0,0,0,0,0,,Training
2015,walkene01,2B,NL,146,135,3674,236,418,7,103,0,0,0,0,0,,Training
2016,walkene01,2B,NL,111,110,2885,181,297,7,65,0,0,0,0,0,,Training
2017,walkene01,2B,NL,95,90,2309,141,200,6,50,0,0,0,0,0,,Training
2017,walkene01,3B,NL,4,4,103,3,5,0,0,0,0,0,0,0,,Training
2017,walkene01,1B,NL,17,8,259,77,6,1,7,0,0,0,0,0,,Training
2018,walkene01,1B,AL,42,34,956,271,19,1,17,0,0,0,0,0,,Training
2018,walkene01,3B,AL,25,17,441,10,31,1,2,0,0,0,0,0,,Training
2018,walkene01,OF,AL,16,12,327,18,2,1,0,0,0,0,0,0,,Training
2018,walkene01,2B,AL,32,27,702,36,65,2,13,0,0,0,0,0,,Training
2019,walkene01,1B,NL,69,59,1595,441,34,2,45,0,0,0,0,0,,Training
2019,walkene01,2B,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2019,walkene01,3B,NL,26,20,506,16,21,1,2,0,0,0,0,0,,Training
2020,walkene01,P,NL,1,0,2,0,0,0,0,0,0,0,0,0,,Training
2020,walkene01,OF,NL,1,0,6,0,0,0,0,0,0,0,0,0,,Training
2020,walkene01,3B,NL,2,1,36,1,4,0,0,0,0,0,0,0,,Training
2020,walkene01,2B,NL,9,3,83,5,8,0,1,0,0,0,0,0,,Training
2020,walkene01,1B,NL,3,3,73,19,1,0,3,0,0,0,0,0,,Training
2023,walkery01,P,NL,49,13,184,6,10,1,0,0,0,0,0,0,,Validation
2022,walkest01,OF,AL,5,4,111,10,0,0,0,0,0,0,0,0,,Training
2013,walketa01,P,AL,3,3,45,0,1,0,0,0,0,0,0,0,,Training
2014,walketa01,P,AL,8,5,114,3,7,0,1,0,0,0,0,0,,Training
2015,walketa01,P,AL,29,29,509,12,19,4,1,0,0,0,0,0,,Training
2016,walketa01,P,AL,25,25,403,6,14,1,0,0,0,0,0,0,,Training
2017,walketa01,P,NL,28,28,472,10,21,4,1,0,0,0,0,0,,Training
2018,walketa01,P,NL,3,3,39,1,4,0,1,0,0,0,0,0,,Training
2019,walketa01,P,NL,1,1,3,0,0,0,0,0,0,0,0,0,,Training
2020,walketa01,P,AL,11,11,160,1,5,1,0,0,0,0,0,0,,Training
2021,walketa01,P,NL,30,29,477,16,33,2,1,0,0,0,0,0,,Training
2022,walketa01,P,NL,29,29,472,15,24,2,0,0,0,0,0,0,,Training
2023,walketa01,P,NL,31,31,518,10,23,0,1,0,0,0,0,0,,Validation
2013,wallabr01,3B,AL,9,8,222,4,12,0,3,0,0,0,0,0,,Training
2013,wallabr01,1B,AL,61,57,1463,452,40,4,53,0,0,0,0,0,,Training
2015,wallabr01,1B,NL,17,9,297,87,4,0,8,0,0,0,0,0,,Training
2015,wallabr01,3B,NL,5,1,42,0,4,1,0,0,0,0,0,0,,Training
2016,wallabr01,3B,NL,42,33,799,18,36,5,4,0,0,0,0,0,,Training
2016,wallabr01,1B,NL,20,13,363,127,7,1,11,0,0,0,0,0,,Training
2017,wallach01,C,NL,3,2,63,20,1,1,0,0,0,1,0,0,,Training
2017,wallach01,1B,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2018,wallach01,C,NL,14,13,365,112,8,2,1,1,0,4,3,0,,Training
2019,wallach01,C,NL,14,12,357,132,7,1,1,1,0,3,2,0,,Training
2020,wallach01,C,NL,15,13,337,110,4,0,1,0,0,8,4,0,,Training
2021,wallach01,C,NL,19,19,476,161,3,2,1,4,0,13,1,0,,Training
2022,wallach01,C,AL,12,10,279,80,3,0,0,0,0,8,1,0,,Training
2023,wallach01,1B,AL,1,0,3,1,0,0,0,0,0,0,0,0,,Validation
2023,wallach01,C,AL,59,49,1243,457,16,2,3,4,21,22,9,0,,Validation
2023,wallfo01,OF,NL,9,2,90,8,0,0,0,0,0,0,0,0,,Validation
2013,walljo02,P,NL,6,0,21,0,0,0,0,0,0,0,0,0,,Training
2014,walljo02,P,AL,2,0,3,0,0,0,0,0,0,0,0,0,,Training
2022,wallnma01,OF,AL,16,16,416,29,0,2,0,0,0,0,0,0,,Training
2023,wallnma01,OF,AL,72,57,1463,97,2,1,0,0,0,0,0,0,,Validation
2021,wallsta01,3B,AL,1,1,21,0,0,0,0,0,0,0,0,0,,Training
2021,wallsta01,SS,AL,49,41,1134,35,116,5,20,0,0,0,0,0,,Training
2021,wallsta01,2B,AL,3,2,69,5,5,0,3,0,0,0,0,0,,Training
2022,wallsta01,SS,AL,92,79,2178,104,240,10,29,0,0,0,0,0,,Training
2022,wallsta01,2B,AL,34,23,628,47,70,2,18,0,0,0,0,0,,Training
2022,wallsta01,3B,AL,25,20,499,17,40,2,5,0,0,0,0,0,,Training
2023,wallsta01,2B,AL,37,33,875,54,87,1,23,0,0,0,0,0,,Validation
2023,wallsta01,3B,AL,39,26,738,17,56,2,4,0,0,0,0,0,,Validation
2023,wallsta01,SS,AL,32,28,763,40,63,5,15,0,0,0,0,0,,Validation
2016,walshco02,OF,NL,2,0,7,0,0,0,0,0,0,0,0,0,,Training
2016,walshco02,2B,NL,1,0,3,1,0,0,0,0,0,0,0,0,,Training
2016,walshco02,3B,NL,11,9,193,6,17,1,2,0,0,0,0,0,,Training
2019,walshja01,1B,AL,24,21,541,139,15,0,12,0,0,0,0,0,,Training
2019,walshja01,P,AL,5,0,15,1,2,0,0,0,0,0,0,0,,Training
2020,walshja01,1B,AL,29,22,609,157,11,1,10,0,0,0,0,0,,Training
2020,walshja01,OF,AL,2,2,48,3,0,0,0,0,0,0,0,0,,Training
2021,walshja01,OF,AL,18,17,443,22,0,1,0,0,0,0,0,0,,Training
2021,walshja01,1B,AL,128,119,3195,897,73,5,96,0,0,0,0,0,,Training
2022,walshja01,1B,AL,118,106,2877,842,46,5,83,0,0,0,0,0,,Training
2022,walshja01,OF,AL,2,0,12,1,0,0,0,0,0,0,0,0,,Training
2023,walshja01,OF,AL,9,9,225,21,0,0,0,0,0,0,0,0,,Validation
2023,walshja01,1B,AL,29,17,552,161,12,1,26,0,0,0,0,0,,Validation
2022,walshja02,P,NL,3,0,8,0,0,0,0,0,0,0,0,0,,Training
2023,waltebr01,P,AL,9,0,69,1,0,0,0,0,0,0,0,0,,Validation
2022,waltena01,P,AL,1,0,1,0,0,0,0,0,0,0,0,0,,Training
2013,waltepj01,P,AL,8,8,118,3,4,0,0,0,0,0,0,0,,Training
2013,walteza01,SS,NL,2,1,30,0,6,0,1,0,0,0,0,0,,Training
2013,walteza01,3B,NL,2,0,9,0,1,0,0,0,0,0,0,0,,Training
2014,walteza01,SS,NL,3,0,21,1,3,0,0,0,0,0,0,0,,Training
2014,walteza01,2B,NL,1,1,24,2,1,0,0,0,0,0,0,0,,Training
2014,walteza01,OF,NL,1,1,29,2,0,0,0,0,0,0,0,0,,Training
2014,walteza01,3B,NL,3,1,48,0,2,0,0,0,0,0,0,0,,Training
2014,walteza01,2B,AL,4,3,69,5,9,0,3,0,0,0,0,0,,Training
2014,walteza01,OF,AL,6,4,126,11,0,1,0,0,0,0,0,0,,Training
2015,walteza01,SS,AL,2,1,33,1,2,0,0,0,0,0,0,0,,Training
2015,walteza01,2B,AL,2,1,36,1,3,0,1,0,0,0,0,0,,Training
2015,walteza01,3B,AL,2,2,33,1,1,2,0,0,0,0,0,0,,Training
2015,walteza01,OF,AL,4,1,62,3,0,0,0,0,0,0,0,0,,Training
2016,walteza01,1B,NL,1,0,3,1,0,0,0,0,0,0,0,0,,Training
2016,walteza01,OF,NL,1,1,24,1,0,0,0,0,0,0,0,0,,Training
2019,waltodo01,2B,AL,2,1,30,4,3,0,1,0,0,0,0,0,,Training
2019,waltodo01,SS,AL,5,4,111,4,4,0,0,0,0,0,0,0,,Training
2020,waltodo01,SS,AL,4,3,78,3,6,0,2,0,0,0,0,0,,Training
2020,waltodo01,2B,AL,1,1,27,2,1,0,1,0,0,0,0,0,,Training
2021,waltodo01,OF,AL,5,4,105,6,0,1,0,0,0,0,0,0,,Training
2021,waltodo01,3B,AL,2,1,29,0,2,1,1,0,0,0,0,0,,Training
2021,waltodo01,SS,AL,2,1,30,0,5,0,0,0,0,0,0,0,,Training
2021,waltodo01,2B,AL,14,11,303,22,29,1,9,0,0,0,0,0,,Training
2022,waltodo01,2B,NL,14,10,289,13,32,0,4,0,0,0,0,0,,Training
2022,waltodo01,SS,NL,12,10,279,13,38,2,4,0,0,0,0,0,,Training
2022,waltodo01,3B,AL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2022,waltodo01,P,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2013,wangch01,P,AL,6,6,81,3,8,0,2,0,0,0,0,0,,Training
2016,wangch01,P,AL,38,0,160,1,3,1,0,0,0,0,0,0,,Training
2014,wangwe01,P,NL,14,0,52,1,1,0,0,0,0,0,0,0,,Training
2017,wangwe01,P,NL,8,0,4,0,1,0,0,0,0,0,0,0,,Training
2019,wangwe01,P,NL,5,0,12,0,2,0,0,0,0,0,0,0,,Training
2019,wangwe01,P,AL,20,0,81,0,3,0,0,0,0,0,0,0,,Training
2021,wantzan01,P,AL,21,0,82,1,0,0,0,0,0,0,0,0,,Training
2022,wantzan01,P,AL,42,1,151,2,3,0,0,0,0,0,0,0,,Training
2023,wantzan01,P,AL,27,3,118,2,5,1,1,0,0,0,0,0,,Validation
2018,wardta01,3B,AL,40,39,979,15,62,5,3,0,0,0,0,0,,Training
2019,wardta01,3B,AL,4,3,75,2,2,2,1,0,0,0,0,0,,Training
2019,wardta01,OF,AL,9,7,180,15,0,0,0,0,0,0,0,0,,Training
2020,wardta01,OF,AL,32,24,689,49,0,0,0,0,0,0,0,0,,Training
2020,wardta01,1B,AL,2,0,6,2,0,0,0,0,0,0,0,0,,Training
2021,wardta01,C,AL,1,0,6,2,0,0,0,0,0,1,0,0,,Training
2021,wardta01,OF,AL,64,59,1529,124,2,2,0,0,0,0,0,0,,Training
2022,wardta01,OF,AL,132,129,3393,277,6,5,1,0,0,0,0,0,,Training
2022,wardta01,3B,AL,2,0,6,0,0,0,0,0,0,0,0,0,,Training
2023,wardta01,OF,AL,93,89,2361,162,3,0,0,0,0,0,0,0,,Validation
2023,wardta01,1B,AL,1,0,9,1,0,0,0,0,0,0,0,0,,Validation
2023,wardth01,P,NL,26,0,106,4,4,0,1,0,0,0,0,0,,Validation
2013,warread01,P,AL,34,2,231,4,12,0,1,0,0,0,0,0,,Training
2014,warread01,P,AL,69,0,236,2,6,2,0,0,0,0,0,0,,Training
2015,warread01,P,AL,43,17,394,6,14,1,1,0,0,0,0,0,,Training
2016,warread01,P,AL,29,0,91,3,4,0,1,0,0,0,0,0,,Training
2016,warread01,P,NL,29,1,105,2,4,1,0,0,0,0,0,0,,Training
2017,warread01,P,AL,46,0,172,1,10,0,0,0,0,0,0,0,,Training
2018,warread01,P,AL,47,0,155,2,7,0,0,0,0,0,0,0,,Training
2019,warread01,P,NL,25,0,86,4,4,0,0,0,0,0,0,0,,Training
2019,warrear01,P,AL,6,0,16,0,0,0,0,0,0,0,0,0,,Training
2021,warrear01,P,NL,26,0,63,0,1,0,0,0,0,0,0,0,,Training
2022,warrear01,P,NL,39,0,108,1,2,0,0,0,0,0,0,0,,Training
2021,warreau01,P,AL,16,0,61,4,3,0,0,0,0,0,0,0,,Training
2022,warreau01,P,AL,14,0,48,1,2,0,0,0,0,0,0,0,,Training
2023,warreau01,P,AL,2,0,5,0,0,0,0,0,0,0,0,0,,Validation
2017,washida01,OF,AL,2,0,9,0,0,0,0,0,0,0,0,0,,Training
2022,waterdr01,OF,AL,31,28,759,63,2,0,0,0,0,0,0,0,,Training
2023,waterdr01,OF,AL,101,83,2165,200,7,5,1,0,0,0,0,0,,Validation
2013,watkilo01,2B,NL,9,5,169,2,11,1,1,0,0,0,0,0,,Training
2014,watkilo01,OF,NL,2,2,43,4,0,0,0,0,0,0,0,0,,Training
2014,watkilo01,2B,NL,16,13,345,30,29,6,9,0,0,0,0,0,,Training
2021,watkisp01,P,AL,16,10,164,4,3,0,0,0,0,0,0,0,,Training
2022,watkisp01,P,AL,23,20,316,6,6,2,0,0,0,0,0,0,,Training
2023,watkisp01,P,AL,1,1,13,0,0,0,0,0,0,0,0,0,,Validation
2013,watsoto01,P,NL,67,0,215,2,12,0,0,0,0,0,0,0,,Training
2014,watsoto01,P,NL,78,0,232,7,11,1,0,0,0,0,0,0,,Training
2015,watsoto01,P,NL,77,0,226,5,12,0,1,0,0,0,0,0,,Training
2016,watsoto01,P,NL,70,0,203,5,6,1,0,0,0,0,0,0,,Training
2017,watsoto01,P,NL,71,0,200,2,14,0,4,0,0,0,0,0,,Training
2018,watsoto01,P,NL,72,0,198,6,11,0,2,0,0,0,0,0,,Training
2019,watsoto01,P,NL,60,0,162,3,9,0,0,0,0,0,0,0,,Training
2020,watsoto01,P,NL,21,0,54,2,2,1,0,0,0,0,0,0,,Training
2021,watsoto01,P,NL,26,0,73,1,1,0,1,0,0,0,0,0,,Training
2021,watsoto01,P,AL,36,0,99,3,5,2,1,0,0,0,0,0,,Training
2021,weathry01,P,NL,30,18,284,4,18,2,0,0,0,0,0,0,,Training
2022,weathry01,P,NL,1,1,11,1,0,0,0,0,0,0,0,0,,Training
2023,weathry01,P,NL,15,12,173,0,10,0,0,0,0,0,0,0,,Validation
2013,weaveje02,P,AL,24,24,463,6,5,1,1,0,0,0,0,0,,Training
2014,weaveje02,P,AL,34,34,640,12,25,2,0,0,0,0,0,0,,Training
2015,weaveje02,P,AL,26,26,477,13,16,3,0,0,0,0,0,0,,Training
2016,weaveje02,P,AL,31,31,534,6,7,1,1,0,0,0,0,0,,Training
2017,weaveje02,P,NL,9,9,127,0,6,0,0,0,0,0,0,0,,Training
2016,weavelu01,P,NL,9,8,109,3,7,1,1,0,0,0,0,0,,Training
2017,weavelu01,P,NL,13,10,181,11,11,1,1,0,0,0,0,0,,Training
2018,weavelu01,P,NL,30,25,409,9,17,2,1,0,0,0,0,0,,Training
2019,weavelu01,P,NL,12,12,193,5,7,0,0,0,0,0,0,0,,Training
2020,weavelu01,P,NL,12,12,156,2,4,0,0,0,0,0,0,0,,Training
2021,weavelu01,P,NL,13,13,197,3,3,1,0,0,0,0,0,0,,Training
2022,weavelu01,P,AL,14,0,58,1,2,1,1,0,0,0,0,0,,Training
2022,weavelu01,P,NL,12,1,49,1,1,0,0,0,0,0,0,0,,Training
2023,weavelu01,P,AL,8,4,80,0,6,0,0,0,0,0,0,0,,Validation
2023,weavelu01,P,NL,21,21,291,4,3,0,0,0,0,0,0,0,,Validation
2013,webbda01,P,AL,9,0,34,0,0,0,0,0,0,0,0,0,,Training
2014,webbda01,P,AL,57,0,203,3,7,3,0,0,0,0,0,0,,Training
2015,webbda01,P,AL,27,0,90,1,4,1,0,0,0,0,0,0,,Training
2016,webbda01,P,AL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2019,webbja01,P,NL,36,0,97,0,1,0,0,0,0,0,0,0,,Training
2020,webbja01,P,NL,8,0,30,0,1,1,0,0,0,0,0,0,,Training
2021,webbja01,P,NL,34,0,103,1,3,3,0,0,0,0,0,0,,Training
2023,webbja01,P,AL,54,0,161,2,6,2,0,0,0,0,0,0,,Validation
2019,webblo01,P,NL,8,8,119,0,8,0,1,0,0,0,0,0,,Training
2020,webblo01,P,NL,13,11,163,4,1,0,0,0,0,0,0,0,,Training
2021,webblo01,P,NL,27,26,445,14,23,0,2,0,0,0,0,0,,Training
2022,webblo01,P,NL,32,32,577,22,22,0,2,0,0,0,0,0,,Training
2023,webblo01,P,NL,33,33,648,17,20,1,4,0,0,0,0,0,,Validation
2013,webbry01,P,NL,66,0,241,3,19,0,1,0,0,0,0,0,,Training
2014,webbry01,P,AL,51,0,148,2,6,0,0,0,0,0,0,0,,Training
2015,webbry01,P,AL,40,0,152,1,15,0,0,0,0,0,0,0,,Training
2016,webbry01,P,AL,18,0,52,1,5,0,1,0,0,0,0,0,,Training
2017,webbty01,P,AL,7,0,18,0,0,0,0,0,0,0,0,0,,Training
2017,webbty01,P,NL,2,0,6,0,0,0,0,0,0,0,0,0,,Training
2018,webbty01,P,NL,22,0,61,5,2,0,1,0,0,0,0,0,,Training
2019,webbty01,P,NL,65,0,165,5,5,0,0,0,0,0,0,0,,Training
2020,webbty01,P,NL,21,0,65,2,4,1,1,0,0,0,0,0,,Training
2021,webbty01,P,NL,22,0,49,1,0,0,0,0,0,0,0,0,,Training
2015,weberry01,P,NL,5,5,85,5,4,1,1,0,0,0,0,0,,Training
2016,weberry01,P,NL,16,2,109,3,4,0,0,0,0,0,0,0,,Training
2017,weberry01,P,AL,1,1,11,1,1,0,0,0,0,0,0,0,,Training
2018,weberry01,P,AL,2,0,16,0,0,0,0,0,0,0,0,0,,Training
2019,weberry01,P,AL,18,3,122,3,9,0,0,0,0,0,0,0,,Training
2020,weberry01,P,AL,17,5,129,5,6,0,0,0,0,0,0,0,,Training
2021,weberry01,P,NL,1,0,3,1,0,0,0,0,0,0,0,0,,Training
2021,weberry01,P,AL,3,0,26,1,0,0,0,0,0,0,0,0,,Training
2022,weberry01,P,AL,5,0,32,3,1,0,0,0,0,0,0,0,,Training
2023,weberry01,P,AL,8,0,43,1,1,0,0,0,0,0,0,0,,Validation
2013,weberth01,P,NL,3,0,27,0,2,0,0,0,0,0,0,0,,Training
2013,weberth01,P,AL,5,0,18,2,1,1,0,0,0,0,0,0,,Training
2013,webstal01,P,AL,8,7,91,3,2,0,0,0,0,0,0,0,,Training
2014,webstal01,P,AL,11,11,177,8,5,0,0,0,0,0,0,0,,Training
2015,webstal01,P,NL,9,5,93,2,4,1,1,0,0,0,0,0,,Training
2018,webstal01,P,NL,3,0,9,0,1,0,0,0,0,0,0,0,,Training
2019,webstal01,P,NL,12,0,33,1,3,0,1,0,0,0,0,0,,Training
2013,weeksje01,OF,AL,2,0,15,2,0,0,0,0,0,0,0,0,,Training
2013,weeksje01,2B,AL,4,0,48,5,6,0,1,0,0,0,0,0,,Training
2014,weeksje01,2B,AL,7,6,151,7,15,0,1,0,0,0,0,0,,Training
2014,weeksje01,SS,AL,3,2,78,3,8,0,2,0,0,0,0,0,,Training
2015,weeksje01,2B,AL,3,2,66,6,7,0,2,0,0,0,0,0,,Training
2016,weeksje01,2B,NL,17,17,415,36,48,1,10,0,0,0,0,0,,Training
2016,weeksje01,3B,NL,1,0,3,0,0,0,0,0,0,0,0,0,,Training
2013,weeksri01,2B,NL,95,92,2447,143,254,10,56,0,0,0,0,0,,Training
2014,weeksri01,2B,NL,62,49,1348,92,126,7,31,0,0,0,0,0,,Training
2015,weeksri01,OF,AL,19,10,267,12,0,1,0,0,0,0,0,0,,Training
2016,weeksri01,OF,NL,38,26,647,36,2,3,0,0,0,0,0,0,,Training
2017,weeksri01,1B,AL,12,12,271,70,4,0,8,0,0,0,0,0,,Training
2020,weemsjo01,P,AL,9,0,42,0,0,0,0,0,0,0,0,0,,Training
2021,weemsjo01,P,AL,5,0,13,0,0,0,0,0,0,0,0,0,,Training
2021,weemsjo01,P,NL,2,0,4,0,0,0,0,0,0,0,0,0,,Training
2022,weemsjo01,P,NL,32,0,119,2,2,0,0,0,0,0,0,0,,Training
2023,weemsjo01,P,NL,51,0,164,1,3,0,0,0,0,0,0,0,,Validation
2020,weigepa01,P,NL,1,0,2,0,0,0,0,0,0,0,0,0,,Training
2021,weigepa01,P,NL,3,0,12,0,1,0,0,0,0,0,0,0,,Training
2022,weissgr01,P,AL,12,0,34,1,0,1,0,0,0,0,0,0,,Training
2023,weissgr01,P,AL,17,0,60,2,2,0,0,0,0,0,0,0,,Validation
2018,weissza01,P,NL,1,0,0,0,0,0,0,0,0,0,0,0,,Training
2022,weissza01,P,AL,12,0,40,1,0,1,0,0,0,0,0,0,,Training
2023,weissza01,P,AL,12,0,42,0,1,0,0,0,0,0,0,0,,Validation
2021,welkeco01,3B,NL,5,5,132,2,6,0,0,0,0,0,0,0,,Training
